"mz","rt","mzmin","mzmax","rtmin","rtmax","compound_name","ChEBI","InChIKey","formula","adduct","polarity","matched_to_library","RTI","mixture"
153.050859161546,30.8543530273351,153.050588990817,153.051024427431,28.6199520161268,38.4374872710689,"3-methyl-2-oxovaleric acid","CHEBI:35932","JVQYSWDUAOAHFM-UHFFFAOYSA-N","C6H10O3","[M+Na]+","pos",FALSE,229.764140678654,"2_6"
159.066464858282,185.950304074531,159.066331764921,159.066704404152,181.328019904979,194.204989932443,"3-methyladipic acid","CHEBI:68503","SYEOWUNSTUDKGM-YFKPBYRVSA-N","C7H12O4","[M-H]-","neg",FALSE,557.25460480317,"2_6"
183.0624784729,185.621610465052,183.062401919468,183.062528623863,182.263521463972,189.006044324603,"3-methyladipic acid","CHEBI:68503","SYEOWUNSTUDKGM-YFKPBYRVSA-N","C7H12O4","[M+Na]+","pos",FALSE,555.922464576865,"2_6"
161.080374162365,185.621610465052,161.079896960756,161.080796374426,183.559951711609,187.747362841061,"3-methyladipic acid","CHEBI:68503","SYEOWUNSTUDKGM-YFKPBYRVSA-N","C7H12O4","[M+H]+","pos",FALSE,555.922464576865,"2_6"
123.079993980678,293.753424662446,123.079459994896,123.080104196672,289.64853250096,295.805713161927,"3-methylbut-2-enoic acid","CHEBI:37127","YYPNJNDODFVZLE-UHFFFAOYSA-N","C5H8O2","[M+Na]+","pos",FALSE,796.627412795991,"2_4"
131.071400508959,203.410416658278,131.071301850807,131.0715156355,200.073784509062,209.558491676462,"3-methylbutanal","CHEBI:16638","YGHRJJRRZDOVPD-UHFFFAOYSA-N","C5H10O","[M+CHO2]-","neg",TRUE,578.607447346849,"2_9"
85.0657337487554,203.410416658278,85.0656475377816,85.0657950091215,200.786656533236,206.938621630954,"3-methylbutanal","CHEBI:16638","YGHRJJRRZDOVPD-UHFFFAOYSA-N","C5H10O","[M-H]-","neg",FALSE,578.607447346849,"2_9"
227.028398884623,185.285302857194,227.028239391588,227.028577943204,182.425986340005,188.782149035255,"3-nitro-L-tyrosine","CHEBI:44454","FBTSQILOGYXGMD-LURJTMIESA-N","C9H10N2O5","[M+H]+","pos",FALSE,555.513044839386,"2_8"
249.006108514326,185.994072111352,249.005584106726,249.006497688711,181.765938788,190.04966095239,"3-nitro-L-tyrosine","CHEBI:44454","FBTSQILOGYXGMD-LURJTMIESA-N","C9H10N2O5","[M+Na]+","pos",FALSE,556.375898117723,"2_8"
237.108310264996,379.585736887972,237.108261001089,237.108481411674,378.189431817873,382.360452697537,"3,4,5-Trimethoxycinnamic acid","CHEBI:228320","YTFVRYKNXDADBI-SNAWJCMRSA-N","C12H14O5","[M-H]-","neg",FALSE,1126.49067986532,"2_7"
