chrom_peak_id;mzmin;mzmax;rtmin;rtmax;into;target_ChEBI.name;target_ChEBI;target_InChIKey;target_formula;target_M;adduct;mixture;ms1_adduct_count;ms1_adduct_05_count;isopeak_count;isopeak_sim;ms2_count;ms2_matched_count;ms2_true_count;RTI;rt_regions;rtmed;mzmed;number_of_peaks;
CP326983|CP327614|CP486819;149.0450852;149.0469687;18.95549624;47.11495037;28988.47674;(S)-2-hydroxybutyric acid;CHEBI:50613;AFENDNXGAFYKQO-VKHMYHEASA-N;C4H8O3;104.0473441;[M+CHO2]-|[M-H]-|[M+Na]+;2_6;4;2;1;0.312277101;9;1;0;0|150.234638472213|0;1;24.86496066;126.346147;3;
CP333449|CP087761|CP328040|CP087608;103.0399793;103.0404644;32.72468725;61.18400708;5123938.983;(S)-2-hydroxybutyric acid;CHEBI:50613;AFENDNXGAFYKQO-VKHMYHEASA-N;C4H8O3;104.0473441;[M-H]-|[M+H]+|[M+CHO2]-|[M+H]+;2_6;15;3;2;0.475931809;19;1;1;395.989656645471|390.743633863902|400.048071847057|350.653059295728;2;41.28296285;115.5425726;4;
CP328231|CP087983;149.0225557;149.0254563;72.85139808;82.59305489;27669.2746;(S)-2-hydroxybutyric acid;CHEBI:50613;AFENDNXGAFYKQO-VKHMYHEASA-N;C4H8O3;104.0473441;[M+CHO2]-|[M+Na]+;2_6;3;0;0;0;3;0;0;443.317321264318|437.792133824179;3;76.73636912;138.0496375;2;
CP088685|CP329113|CP088439|CP329361|CP088930;105.0432452;105.0447579;172.9861921;195.8935137;4470.375442;(S)-2-hydroxybutyric acid;CHEBI:50613;AFENDNXGAFYKQO-VKHMYHEASA-N;C4H8O3;104.0473441;[M+H]+|[M+CHO2]-|[M+Na]+|[M+CHO2]-|[M+Na]+;2_6;7;0;0;0;0;0;0;573.313697924146|568.46593646981|558.566580617954|586.848810389467|581.160952863427;4;184.9513455;131.4416322;5;
CP090135|CP090167;105.0679676;105.0710614;262.1915457;275.8180128;57636.65254;(S)-2-hydroxybutyric acid;CHEBI:50613;AFENDNXGAFYKQO-VKHMYHEASA-N;C4H8O3;104.0473441;[M+H]+|[M+Na]+;2_6;2;0;0;0;0;0;0;751.906554765155|753.881604975216;5;269.3504206;116.0634667;2;
CP090312;126.9891049;126.9909102;294.1073285;298.8454952;1543.909435;(S)-2-hydroxybutyric acid;CHEBI:50613;AFENDNXGAFYKQO-VKHMYHEASA-N;C4H8O3;104.0473441;[M+Na]+;2_6;2;0;0;0;0;0;0;837.206269;6;296.81454;126.9898635;1;FALSE
CP090886;127.0748247;127.0760073;352.2305186;355.6055173;1016.484119;(S)-2-hydroxybutyric acid;CHEBI:50613;AFENDNXGAFYKQO-VKHMYHEASA-N;C4H8O3;104.0473441;[M+Na]+;2_6;4;0;0;0;0;0;0;1045.870658;7;354.2552866;127.0753924;1;FALSE
CP091272;105.032999;105.034538;413.6210406;423.7695517;17937.45161;(S)-2-hydroxybutyric acid;CHEBI:50613;AFENDNXGAFYKQO-VKHMYHEASA-N;C4H8O3;104.0473441;[M+H]+;2_6;2;0;0;0;0;0;0;1297.593304;8;416.3176326;105.0338211;1;FALSE
CP091296|CP091342;105.0352704;105.0370979;429.8908813;442.1188563;1749.27024;(S)-2-hydroxybutyric acid;CHEBI:50613;AFENDNXGAFYKQO-VKHMYHEASA-N;C4H8O3;104.0473441;[M+H]+|[M+H]+;2_6;2;0;0;0;0;0;0;1361.68464345872|1395.14221601246;9;436.008648;105.0343814;2;
CP333317;102.9985648;103.001334;570.4390376;578.4272376;12950.38391;(S)-2-hydroxybutyric acid;CHEBI:50613;AFENDNXGAFYKQO-VKHMYHEASA-N;C4H8O3;104.0473441;[M-H]-;2_6;2;2;1;0.951863618;0;0;0;0;10;574.4332376;103.0003683;1;FALSE
CP333316;102.9984316;103.0020072;578.4272376;594.4052376;29349.62442;(S)-2-hydroxybutyric acid;CHEBI:50613;AFENDNXGAFYKQO-VKHMYHEASA-N;C4H8O3;104.0473441;[M-H]-;2_6;0;0;0;0;0;0;0;0;11;585.9172376;103.0002357;1;FALSE
CP353338|CP348296|CP347301|CP347987;89.02399062;89.02482275;19.36709299;38.52368593;1653819.78;(S)-lactic acid;CHEBI:422;JVTAAEKCZFNVCJ-REOHCLBHSA-N;C3H6O3;90.03169405;[M-H]-|[M+CHO2]-|[M+CHO2]-|[M-H]-;2_9;9;2;2;0.480882542;10;0;0;306.80634175511|306.80634175511|0|258.874243643144;1;28.77112081;112.0068507;4;
CP353339|CP105030|CP105031;89.02431268;89.02473951;55.76169248;83.09506062;806081.5376;(S)-lactic acid;CHEBI:422;JVTAAEKCZFNVCJ-REOHCLBHSA-N;C3H6O3;90.03169405;[M-H]-|[M+H]+|[M+Na]+;2_9;6;3;2;0.641176723;6;0;0;438.388884662098|434.505616401208|436.075077975267;2;73.94626918;97.69431798;3;
CP349513;135.0434245;135.0475317;170.8671128;178.8857367;12493.79852;(S)-lactic acid;CHEBI:422;JVTAAEKCZFNVCJ-REOHCLBHSA-N;C3H6O3;90.03169405;[M+CHO2]-;2_9;1;0;0;0;0;0;0;564.7287239;3;174.87941;135.0448231;1;FALSE
CP105608|CP353340|CP350049;91.03879523;91.03912408;189.3750119;204.2755359;425152.1223;(S)-lactic acid;CHEBI:422;JVTAAEKCZFNVCJ-REOHCLBHSA-N;C3H6O3;90.03169405;[M+H]+|[M-H]-|[M-H]-;2_9;7;3;3;0.961765084;0;0;0;580.98193702245|588.013861768826|595.327921084129;4;195.3467865;89.6888695;3;
CP353341;89.02360147;89.02449128;238.775708;249.1795903;100473.7872;(S)-lactic acid;CHEBI:422;JVTAAEKCZFNVCJ-REOHCLBHSA-N;C3H6O3;90.03169405;[M-H]-;2_9;5;1;1;0.961765084;0;0;0;691.3453649;5;244.2166398;89.02433306;1;FALSE
CP353342;89.0231633;89.02469649;276.5148073;287.9506264;47170.46309;(S)-lactic acid;CHEBI:422;JVTAAEKCZFNVCJ-REOHCLBHSA-N;C3H6O3;90.03169405;[M-H]-;2_9;5;1;1;0.961765084;0;0;0;803.2036617;6;283.474269;89.02413465;1;FALSE
CP108083;91.05336905;91.05421909;531.2163242;534.6490434;983.4440805;(S)-lactic acid;CHEBI:422;JVTAAEKCZFNVCJ-REOHCLBHSA-N;C3H6O3;90.03169405;[M+H]+;2_9;1;0;0;0;0;0;0;1793.974303;7;533.2756943;91.05380561;1;FALSE
CP371929;250.9933083;250.9958119;125.9200059;128.4398224;1087.894755;(S)-lipoic acid;CHEBI:43796;AGBQKNBQESQNJD-ZETCQYMHSA-N;C8H14O2S2;206.0435217;[M+CHO2]-;3_3;0;0;0;0;0;0;0;505.5424919;1;126.9284285;250.9945492;1;FALSE
CP127952;207.0294119;207.03386;206.6620688;214.9194771;8400.619436;(S)-lipoic acid;CHEBI:43796;AGBQKNBQESQNJD-ZETCQYMHSA-N;C8H14O2S2;206.0435217;[M+H]+;3_3;0;0;0;0;0;0;0;606.8592563;2;210.1003868;207.0320602;1;FALSE
CP128066;207.0968387;207.1008564;221.8100605;225.9446677;3807.790259;(S)-lipoic acid;CHEBI:43796;AGBQKNBQESQNJD-ZETCQYMHSA-N;C8H14O2S2;206.0435217;[M+H]+;3_3;1;0;0;0;0;0;0;638.1792788;3;223.8780647;207.0995848;1;FALSE
CP373452|CP129328|CP373369|CP129270;205.0348458;205.036538;320.6043945;336.5352731;1202945.337;(S)-lipoic acid;CHEBI:43796;AGBQKNBQESQNJD-ZETCQYMHSA-N;C8H14O2S2;206.0435217;[M-H]-|[M+Na]+|[M+CHO2]-|[M+H]+;3_3;26;16;4;0.822021627;24;1;1;941.989319764629|934.309265449579|941.989319764629|934.309265449579;4;324.3717475;223.0401864;4;
CP129478|CP374192;207.0293942;207.0331718;341.5151984;352.4812047;172064.5676;(S)-lipoic acid;CHEBI:43796;AGBQKNBQESQNJD-ZETCQYMHSA-N;C8H14O2S2;206.0435217;[M+H]+|[M+CHO2]-;3_3;2;0;0;0;18;0;0;1014.88869487728|1022.09480024064;5;345.8838972;229.062012;2;
CP373924;251.0003898;251.0043977;365.4552287;369.9475545;14692.04973;(S)-lipoic acid;CHEBI:43796;AGBQKNBQESQNJD-ZETCQYMHSA-N;C8H14O2S2;206.0435217;[M+CHO2]-;3_3;0;0;0;0;5;0;0;1110.675672;6;367.9503565;251.0026007;1;FALSE
CP131227;207.0901924;207.0932586;437.5126532;440.9104913;1609.967329;(S)-lipoic acid;CHEBI:43796;AGBQKNBQESQNJD-ZETCQYMHSA-N;C8H14O2S2;206.0435217;[M+H]+;3_3;0;0;0;0;0;0;0;1394.344989;7;439.5513271;207.0920054;1;FALSE
CP342980|CP099452|CP099346|CP341578|CP341061|CP341651;133.0139119;133.0152667;18.29205962;55.70759968;1996868.013;(S)-malic acid;CHEBI:30797;BJEPYKJPYRNKOW-REOHCLBHSA-N;C4H6O5;134.0215233;[M-H]-|[M+Na]+|[M+H]+|[M+CHO2]-|[M+CHO2]-|[M-H]-;2_8;23;7;3;0.473734946;0;0;0;205.479167234006|145.782208148356|0|115.489195300664|0|336.484484980313;1;27.65525239;152.6914401;6;
CP099768|CP099718|CP099884|CP099780;157.0417992;157.0444579;35.01737247;61.08737965;22115.99968;(S)-malic acid;CHEBI:30797;BJEPYKJPYRNKOW-REOHCLBHSA-N;C4H6O5;134.0215233;[M+Na]+|[M+Na]+|[M+Na]+|[M+H]+;2_8;5;0;0;0;0;0;0;408.661628319708|402.388445090716|417.289499473115|400.820380774214;2;50.5535735;151.5151984;4;
CP100136|CP342385;135.0629598;135.0682362;66.44050003;78.48976147;10640.33406;(S)-malic acid;CHEBI:30797;BJEPYKJPYRNKOW-REOHCLBHSA-N;C4H6O5;134.0215233;[M+H]+|[M-H]-;2_8;3;1;1;0.473734946;0;0;0;435.338645457188|437.702076137543;3;73.45054627;134.0589153;2;
CP342998;133.0491411;133.051938;158.8123784;164.8505587;2591.620767;(S)-malic acid;CHEBI:30797;BJEPYKJPYRNKOW-REOHCLBHSA-N;C4H6O5;134.0215233;[M-H]-;2_8;1;0;0;0;0;0;0;549.9553594;4;162.8391179;133.0503053;1;FALSE
CP343593|CP101023;133.0488613;133.0506049;242.2375785;253.3435404;2817.116893;(S)-malic acid;CHEBI:30797;BJEPYKJPYRNKOW-REOHCLBHSA-N;C4H6O5;134.0215233;[M-H]-|[M+H]+;2_8;3;0;0;0;0;0;0;691.347523751223|702.570597959097;5;248.0991834;134.0180037;2;
CP101397;157.0481964;157.0505365;301.6056598;307.697662;5011.117987;(S)-malic acid;CHEBI:30797;BJEPYKJPYRNKOW-REOHCLBHSA-N;C4H6O5;134.0215233;[M+Na]+;2_8;0;0;0;0;0;0;0;862.1068572;6;304.3136011;157.0492352;1;FALSE
CP344170;179.0687222;179.0720472;311.3304542;319.281479;14877.47047;(S)-malic acid;CHEBI:30797;BJEPYKJPYRNKOW-REOHCLBHSA-N;C4H6O5;134.0215233;[M+CHO2]-;2_8;0;0;0;0;0;0;0;912.1205959;7;315.8014974;179.0706413;1;FALSE
CP344278;178.9895669;178.9921522;336.1937582;340.6622434;15812.4189;(S)-malic acid;CHEBI:30797;BJEPYKJPYRNKOW-REOHCLBHSA-N;C4H6O5;134.0215233;[M+CHO2]-;2_8;0;0;0;0;0;0;0;997.2281869;8;339.1733185;178.9906061;1;FALSE
CP344577;133.0068007;133.0072734;375.9739944;378.4656658;2297.902912;(S)-malic acid;CHEBI:30797;BJEPYKJPYRNKOW-REOHCLBHSA-N;C4H6O5;134.0215233;[M-H]-;2_8;2;0;0;0;0;0;0;1147.300934;9;376.9709101;133.0070546;1;FALSE
CP101913;135.0785897;135.0797016;400.1457317;404.8618914;5052.351294;(S)-malic acid;CHEBI:30797;BJEPYKJPYRNKOW-REOHCLBHSA-N;C4H6O5;134.0215233;[M+H]+;2_8;1;0;0;0;0;0;0;1242.27765;10;402.8405265;135.0793741;1;FALSE
CP064149;153.0100095;153.0106782;26.41335553;35.10543129;285231.4173;(S)-mandelic acid;CHEBI:32800;IWYDHOAUDWTVEP-ZETCQYMHSA-N;C8H8O3;152.0473441;[M+H]+;2_3;3;0;0;0;0;0;0;227.2065631;1;29.09062815;153.0103991;1;FALSE
CP064550|CP064495;153.0175833;153.0183013;40.45110132;51.82374219;44582.61488;(S)-mandelic acid;CHEBI:32800;IWYDHOAUDWTVEP-ZETCQYMHSA-N;C8H8O3;152.0473441;[M+H]+|[M+Na]+;2_3;7;0;0;0;0;0;0;402.179811957047|393.688415990416;2;44.46398496;164.0524376;2;
CP300880|CP300714;151.0247566;151.0251958;86.47894257;103.6391643;508658.1641;(S)-mandelic acid;CHEBI:32800;IWYDHOAUDWTVEP-ZETCQYMHSA-N;C8H8O3;152.0473441;[M-H]-|[M+CHO2]-;2_3;2;0;0;0;0;0;0;464.575885388853|465.208985950662;3;94.30399378;174.0253;2;
CP301505|CP065175|CP301093;151.0399691;151.04022;133.3893202;168.1335002;6070829.25;(S)-mandelic acid;CHEBI:32800;IWYDHOAUDWTVEP-ZETCQYMHSA-N;C8H8O3;152.0473441;[M-H]-|[M+Na]+|[M+CHO2]-;2_3;15;4;2;0.607657628;27;2;1;525.967189630642|523.672869817554|525.967189630642;4;144.8636256;174.3730478;3;
CP301191;197.0618599;197.066076;164.1146709;169.1373357;2759.032041;(S)-mandelic acid;CHEBI:32800;IWYDHOAUDWTVEP-ZETCQYMHSA-N;C8H8O3;152.0473441;[M+CHO2]-;2_3;2;0;0;0;0;0;0;554.9923998;5;167.1288058;197.0638749;1;FALSE
CP301506;151.0394766;151.0409838;177.1592981;186.6586601;59814.8866;(S)-mandelic acid;CHEBI:32800;IWYDHOAUDWTVEP-ZETCQYMHSA-N;C8H8O3;152.0473441;[M-H]-;2_3;3;1;1;0.911486442;11;0;0;573.4390949;6;182.1628624;151.0399056;1;FALSE
CP068053;153.0904477;153.0938141;496.2298695;505.1267528;18640.99975;(S)-mandelic acid;CHEBI:32800;IWYDHOAUDWTVEP-ZETCQYMHSA-N;C8H8O3;152.0473441;[M+H]+;2_3;1;0;0;0;0;0;0;1653.938711;7;501.7044624;153.0912697;1;FALSE
CP307151|CP307449|CP307162|CP070393;177.0383478;177.0429261;37.868945;70.30015194;3677770.33;(S)-methylsuccinic acid;CHEBI:91316;WXUAQHNMJWJLTG-VKHMYHEASA-N;C5H8O4;132.0422587;[M+CHO2]-|[M-H]-|[M-H]-|[M+H]+;2_4;10;3;2;0.465954275;12;2;1;399.149703657371|412.58220128612|390.682877555604|393.719121185147;1;44.89069442;143.0340761;4;
CP070643|CP070644;133.0490085;133.050384;63.20720294;73.92155473;34397.6705;(S)-methylsuccinic acid;CHEBI:91316;WXUAQHNMJWJLTG-VKHMYHEASA-N;C5H8O4;132.0422587;[M+H]+|[M+Na]+;2_4;12;9;2;0.938974085;4;0;0;428.086233336927|428.871279400656;2;68.22882907;144.040358;2;
CP070771;133.082764;133.0850183;80.62041492;93.35427654;25664.03129;(S)-methylsuccinic acid;CHEBI:91316;WXUAQHNMJWJLTG-VKHMYHEASA-N;C5H8O4;132.0422587;[M+H]+;2_4;0;0;0;0;6;0;0;451.6541184;3;87.99208258;133.0838645;1;FALSE
CP070839;133.0591942;133.0621474;119.5168222;122.8731314;753.4015203;(S)-methylsuccinic acid;CHEBI:91316;WXUAQHNMJWJLTG-VKHMYHEASA-N;C5H8O4;132.0422587;[M+H]+;2_4;0;0;0;0;3;0;0;490.1955794;4;120.8590842;133.0601839;1;FALSE
CP307628;131.0357088;131.0376127;129.4138267;141.0224213;28636.83006;(S)-methylsuccinic acid;CHEBI:91316;WXUAQHNMJWJLTG-VKHMYHEASA-N;C5H8O4;132.0422587;[M-H]-;2_4;4;1;1;0.938974085;0;0;0;514.9095397;5;134.4612749;131.0366486;1;FALSE
CP071155;133.0705449;133.0727462;179.7450017;186.4759336;33333.53904;(S)-methylsuccinic acid;CHEBI:91316;WXUAQHNMJWJLTG-VKHMYHEASA-N;C5H8O4;132.0422587;[M+H]+;2_4;0;0;0;0;0;0;0;568.3732678;6;182.4342306;133.071324;1;FALSE
CP071990|CP071979;155.0425976;155.0462469;245.2025853;257.4565879;4695.508385;(S)-methylsuccinic acid;CHEBI:91316;WXUAQHNMJWJLTG-VKHMYHEASA-N;C5H8O4;132.0422587;[M+Na]+|[M+H]+;2_4;2;0;0;0;0;0;0;708.717961806429|699.104881412735;7;252.3486556;144.0655556;2;
CP309789|CP309891|CP309859;177.0522765;177.0557047;347.051725;364.4867974;5910.702164;(S)-methylsuccinic acid;CHEBI:91316;WXUAQHNMJWJLTG-VKHMYHEASA-N;C5H8O4;132.0422587;[M+CHO2]-|[M+CHO2]-|[M-H]-;2_4;3;0;0;0;0;0;0;1032.1149000801|1082.97343932465|1067.31902652805;8;355.3520412;161.7404673;3;
CP306678;540.2714126;540.2807306;26.70586283;29.23928828;1843.22805;1-hexadecanoyl-sn-glycero-3-phosphocholine;CHEBI:72998;ASWBNKHCZGQVJV-HSZRJFAPSA-N;C24H50NO7P;495.3324896;[M+CHO2]-;2_4;0;0;0;0;0;0;0;212.5309495;1;27.71575462;540.2768842;1;FALSE
CP071072;518.3324345;518.3359533;165.007179;173.0364451;15687.16532;1-hexadecanoyl-sn-glycero-3-phosphocholine;CHEBI:72998;ASWBNKHCZGQVJV-HSZRJFAPSA-N;C24H50NO7P;495.3324896;[M+Na]+;2_4;1;0;0;0;0;0;0;550.2775472;2;168.3505122;518.3334256;1;FALSE
CP072069;518.3509019;518.3551878;244.5213417;255.4125129;42309.68669;1-hexadecanoyl-sn-glycero-3-phosphocholine;CHEBI:72998;ASWBNKHCZGQVJV-HSZRJFAPSA-N;C24H50NO7P;495.3324896;[M+Na]+;2_4;0;0;0;0;0;0;0;696.0121784;3;249.2866775;518.3531976;1;FALSE
CP072720;518.3072416;518.3110672;304.9961577;309.058441;1198.375791;1-hexadecanoyl-sn-glycero-3-phosphocholine;CHEBI:72998;ASWBNKHCZGQVJV-HSZRJFAPSA-N;C24H50NO7P;495.3324896;[M+Na]+;2_4;0;0;0;0;0;0;0;871.2917537;4;307.0272245;518.3091004;1;FALSE
CP073791|CP310925|CP074095;518.3189374;518.3220423;439.5282023;466.0232664;6393621.253;1-hexadecanoyl-sn-glycero-3-phosphocholine;CHEBI:72998;ASWBNKHCZGQVJV-HSZRJFAPSA-N;C24H50NO7P;495.3324896;[M+Na]+|[M+CHO2]-|[M+H]+;2_4;22;5;3;0.75026614;127;1;0;1411.32964803678|1428.18779461175|1411.32964803678;5;443.894832;518.3311483;3;
CP074070;518.3684716;518.3782652;498.197841;505.0429952;5758.225491;1-hexadecanoyl-sn-glycero-3-phosphocholine;CHEBI:72998;ASWBNKHCZGQVJV-HSZRJFAPSA-N;C24H50NO7P;495.3324896;[M+Na]+;2_4;3;0;0;0;7;0;0;1653.583633;6;501.6203552;518.3746216;1;FALSE
CP074260;496.3454856;496.3500426;535.1550864;538.5789721;3769.012493;1-hexadecanoyl-sn-glycero-3-phosphocholine;CHEBI:72998;ASWBNKHCZGQVJV-HSZRJFAPSA-N;C24H50NO7P;495.3324896;[M+H]+;2_4;1;0;0;0;0;0;0;1805.982689;7;537.2089407;496.3486468;1;FALSE
CP123309;359.2846917;359.2925894;368.5334992;379.9922823;150009.6867;1-stearoyl-sn-glycerol;CHEBI:75550;VBICKXHEKHSIBG-FQEVSTJZSA-N;C21H42O4;358.3083098;[M+H]+;3_2;1;0;0;0;0;0;0;1115.381879;1;371.9036409;359.2857688;1;FALSE
CP123566;359.2812281;359.2859012;409.6426066;413.6876871;2831.112968;1-stearoyl-sn-glycerol;CHEBI:75550;VBICKXHEKHSIBG-FQEVSTJZSA-N;C21H42O4;358.3083098;[M+H]+;3_2;0;0;0;0;0;0;0;1278.579262;2;411.6650513;359.2842171;1;FALSE
CP369436|CP124426;403.3344003;403.3413658;475.7189278;502.466055;39562.05235;1-stearoyl-sn-glycerol;CHEBI:75550;VBICKXHEKHSIBG-FQEVSTJZSA-N;C21H42O4;358.3083098;[M+CHO2]-|[M+Na]+;3_2;2;0;0;0;0;0;0;1572.34848210228|1580.89251347405;3;481.8443446;392.333285;2;
CP125493;381.3383502;381.3403073;501.0947239;513.4352833;60476.07847;1-stearoyl-sn-glycerol;CHEBI:75550;VBICKXHEKHSIBG-FQEVSTJZSA-N;C21H42O4;358.3083098;[M+Na]+;3_2;2;0;0;0;0;0;0;1678.665103;4;507.2658107;381.3398394;1;FALSE
CP124718|CP124744;359.3017889;359.3074401;525.093973;532.642333;3463.814513;1-stearoyl-sn-glycerol;CHEBI:75550;VBICKXHEKHSIBG-FQEVSTJZSA-N;C21H42O4;358.3083098;[M+H]+|[M+Na]+;3_2;2;0;0;0;0;0;0;1773.92721139931|1773.92721139931;5;528.5248243;370.2955922;2;
CP370336;403.2619739;403.2677706;568.9415838;577.9290838;17362.88711;1-stearoyl-sn-glycerol;CHEBI:75550;VBICKXHEKHSIBG-FQEVSTJZSA-N;C21H42O4;358.3083098;[M+CHO2]-;3_2;2;0;0;0;16;0;0;0;6;572.4370838;403.2637221;1;FALSE
CP125628|CP125637|CP370435|CP370335;359.3138387;359.3159409;583.4210838;603.0061577;115967.3463;1-stearoyl-sn-glycerol;CHEBI:75550;VBICKXHEKHSIBG-FQEVSTJZSA-N;C21H42O4;358.3083098;[M+H]+|[M+Na]+|[M+CHO2]-|[M+CHO2]-;3_2;19;8;3;0.587625599;48;0;0;0|0|0|0;7;594.8391208;386.7959063;4;
CP374002;788.5859192;788.6027305;369.9475545;374.9399611;8382.226275;1,2-di-[(9Z)-octadecenoyl]-sn-glycero-3-phosphoethanolamine;CHEBI:84839;MWRBNPKJOOWZPW-NYVOMTAGSA-N;C41H78NO8P;743.5465051;[M+CHO2]-;3_3;0;0;0;0;0;0;0;1127.000678;1;371.944351;788.5929282;1;FALSE
CP374401;788.5888951;788.5992655;409.9356735;413.438702;4224.131192;1,2-di-[(9Z)-octadecenoyl]-sn-glycero-3-phosphoethanolamine;CHEBI:84839;MWRBNPKJOOWZPW-NYVOMTAGSA-N;C41H78NO8P;743.5465051;[M+CHO2]-;3_3;0;0;0;0;0;0;0;1290.259148;2;411.4368612;788.5927417;1;FALSE
CP375403;788.4836179;788.4982749;497.5426817;501.0376817;1037.043802;1,2-di-[(9Z)-octadecenoyl]-sn-glycero-3-phosphoethanolamine;CHEBI:84839;MWRBNPKJOOWZPW-NYVOMTAGSA-N;C41H78NO8P;743.5465051;[M+CHO2]-;3_3;1;0;0;0;0;0;0;0;3;499.0406817;788.4904074;1;FALSE
CP376467;742.5004147;742.5077455;579.4276817;585.4186817;10978.03089;1,2-di-[(9Z)-octadecenoyl]-sn-glycero-3-phosphoethanolamine;CHEBI:84839;MWRBNPKJOOWZPW-NYVOMTAGSA-N;C41H78NO8P;743.5465051;[M-H]-;3_3;0;0;0;0;0;0;0;0;4;582.4229317;742.5055827;1;FALSE
CP376468;742.5022648;742.5090958;615.8756817;626.8606817;15763.31319;1,2-di-[(9Z)-octadecenoyl]-sn-glycero-3-phosphoethanolamine;CHEBI:84839;MWRBNPKJOOWZPW-NYVOMTAGSA-N;C41H78NO8P;743.5465051;[M-H]-;3_3;0;0;0;0;0;0;0;0;5;619.3706817;742.5052504;1;FALSE
CP133304;766.4768895;766.4935621;633.4251278;640.1923778;3553.215119;1,2-di-[(9Z)-octadecenoyl]-sn-glycero-3-phosphoethanolamine;CHEBI:84839;MWRBNPKJOOWZPW-NYVOMTAGSA-N;C41H78NO8P;743.5465051;[M+Na]+;3_3;0;0;0;0;0;0;0;0;6;636.1321278;766.4829158;1;FALSE
CP133599;766.5144945;766.5235207;666.5873778;669.9713778;842.1648585;1,2-di-[(9Z)-octadecenoyl]-sn-glycero-3-phosphoethanolamine;CHEBI:84839;MWRBNPKJOOWZPW-NYVOMTAGSA-N;C41H78NO8P;743.5465051;[M+Na]+;3_3;0;0;0;0;0;0;0;0;7;668.6176278;766.5194022;1;FALSE
CP117833;678.4732533;678.4835188;487.3846321;492.181932;1772.134343;1,2-di-O-myristoyl-sn-glycero-3-phosphocholine;CHEBI:45240;CITHEXJVPOWHKC-UUWRZZSWSA-N;C36H72NO8P;677.4995549;[M+H]+;3_1;0;0;0;0;0;0;0;1600.616328;1;489.440263;678.4788018;1;FALSE
CP363746;722.5420637;722.5512054;500.537486;503.034236;616.2512177;1,2-di-O-myristoyl-sn-glycero-3-phosphocholine;CHEBI:45240;CITHEXJVPOWHKC-UUWRZZSWSA-N;C36H72NO8P;677.4995549;[M+CHO2]-;3_1;1;0;0;0;0;0;0;0;2;502.035486;722.5469101;1;FALSE
CP118264;678.4735259;678.482921;546.3953581;551.203736;1739.600162;1,2-di-O-myristoyl-sn-glycero-3-phosphocholine;CHEBI:45240;CITHEXJVPOWHKC-UUWRZZSWSA-N;C36H72NO8P;677.4995549;[M+H]+;3_1;0;0;0;0;0;0;0;1863.847278;3;548.4560614;678.4803202;1;FALSE
CP364196|CP118457;676.4784482;676.4923317;576.929486;584.7684376;633.3052873;1,2-di-O-myristoyl-sn-glycero-3-phosphocholine;CHEBI:45240;CITHEXJVPOWHKC-UUWRZZSWSA-N;C36H72NO8P;677.4995549;[M-H]-|[M+Na]+;3_1;3;2;1;0.330472631;0;0;0;0|0;4;580.3334618;688.4990666;2;
CP364607;722.4424018;722.4614668;616.873486;619.369486;710.0648344;1,2-di-O-myristoyl-sn-glycero-3-phosphocholine;CHEBI:45240;CITHEXJVPOWHKC-UUWRZZSWSA-N;C36H72NO8P;677.4995549;[M+CHO2]-;3_1;0;0;0;0;0;0;0;0;5;617.871486;722.4524525;1;FALSE
CP118943;714.461713;714.4741014;623.3459376;628.7599376;1581.296813;1,2-dihexadecanoyl-sn-glycero-3-phosphoethanolamine;CHEBI:73127;SLKDGVPOSSLUAI-PGUFJCEWSA-N;C37H74NO8P;691.515205;[M+Na]+;3_1;0;0;0;0;0;0;0;0;1;625.3759376;714.4705392;1;FALSE
CP123279|CP368271|CP123120;786.5943754;786.5982803;368.9662732;378.9455422;1805880.292;1,2-dioleoyl-sn-glycero-3-phosphocholine;CHEBI:74669;SNKAWJBJQDLSFF-NVKMUCNASA-N;C44H84NO8P;785.5934553;[M+H]+|[M-H]-|[M+Na]+;3_2;18;7;3;0.604613091;15;0;0;1115.38187865862|1127.06165898301|1115.38187865862;1;371.922184;793.2523426;3;
CP368552;784.5745302;784.5902246;408.9360278;412.9384736;1929.805702;1,2-dioleoyl-sn-glycero-3-phosphocholine;CHEBI:74669;SNKAWJBJQDLSFF-NVKMUCNASA-N;C44H84NO8P;785.5934553;[M-H]-;3_2;3;1;1;0.604675145;9;0;0;1290.261723;2;411.4374785;784.5792612;1;FALSE
CP370201;830.6388314;830.659368;582.4225838;584.9190838;490.6077413;1,2-dioleoyl-sn-glycero-3-phosphocholine;CHEBI:74669;SNKAWJBJQDLSFF-NVKMUCNASA-N;C44H84NO8P;785.5934553;[M+CHO2]-;3_2;1;0;0;0;0;0;0;0;3;583.9200838;830.6473306;1;FALSE
CP370598;830.5333595;830.5395043;616.8740838;619.3700838;714.9526258;1,2-dioleoyl-sn-glycero-3-phosphocholine;CHEBI:74669;SNKAWJBJQDLSFF-NVKMUCNASA-N;C44H84NO8P;785.5934553;[M+CHO2]-;3_2;0;0;0;0;0;0;0;0;4;618.3720838;830.537918;1;FALSE
CP126653;808.6315818;808.6421017;655.7951577;659.8556577;3269.757976;1,2-dioleoyl-sn-glycero-3-phosphocholine;CHEBI:74669;SNKAWJBJQDLSFF-NVKMUCNASA-N;C44H84NO8P;785.5934553;[M+Na]+;3_2;1;0;0;0;0;0;0;0;5;657.8256577;808.6359559;1;FALSE
