"mz","rt","mzmin","mzmax","rtmin","rtmax","compound_name","ChEBI","InChIKey","formula","adduct","polarity","matched_to_library","RTI","mixture"
102.057083316919,26.8950322936174,102.056432487318,102.05751148468,25.1000322936574,31.1164678165578,"2-aminoisobutyric acid","CHEBI:27971","FUOOLUPWFVMBKG-UHFFFAOYSA-N","C4H9NO2","[M-H]-","neg",FALSE,0,"1_3"
126.09152580974,26.8353796418928,126.090486192258,126.092096259493,24.4413796418928,30.3954015656208,"2-aminoisobutyric acid","CHEBI:27971","FUOOLUPWFVMBKG-UHFFFAOYSA-N","C4H9NO2","[M+Na]+","pos",FALSE,0,"1_3"
141.052359894315,75.9553498507712,141.0517822056,141.054958223396,72.3962376089808,78.9229090915271,"2-hydroxy-2-methylbutyric acid","CHEBI:68454","MBIQENSCDNJOIY-UHFFFAOYSA-N","C5H10O3","[M+Na]+","pos",FALSE,432.688435412328,"2_10"
117.055956972231,74.2857652751606,117.055445741541,117.056239978009,70.072001445082,85.7230999029682,"2-hydroxy-2-methylbutyric acid","CHEBI:68454","MBIQENSCDNJOIY-UHFFFAOYSA-N","C5H10O3","[M-H]-","neg",TRUE,435.478585965801,"2_10"
117.055988253421,88.2046029670925,117.055772507138,117.056320781768,83.9880013462093,102.038866504977,"2-hydroxy-3-methylbutyric acid","CHEBI:60645","NGEWQZIDQIYUNV-UHFFFAOYSA-N","C5H10O3","[M-H]-","neg",TRUE,455.745112447187,"2_3"
141.052694950037,90.1776517141438,141.052014582626,141.055645418644,87.8033450787958,93.7393199919767,"2-hydroxy-3-methylbutyric acid","CHEBI:60645","NGEWQZIDQIYUNV-UHFFFAOYSA-N","C5H10O3","[M+Na]+","pos",FALSE,451.916012314717,"2_3"
119.069385792614,89.5843295595629,119.068439795493,119.069944673514,87.8033450787958,90.7707677566565,"2-hydroxy-3-methylbutyric acid","CHEBI:60645","NGEWQZIDQIYUNV-UHFFFAOYSA-N","C5H10O3","[M+H]+","pos",FALSE,451.100011772047,"2_3"
173.024336555869,93.7393199919767,173.023546562957,173.025229867715,91.3648899665757,98.4885668508762,"2-hydroxy-4-(methylthio)butanoic acid","CHEBI:137228","ONFOSYPQQXJWGS-UHFFFAOYSA-N","C5H10O3S","[M+Na]+","pos",FALSE,456.814402211476,"2_3"
151.042443372169,93.7393199919767,151.041693351961,151.042758418554,90.1776517141438,103.833039202645,"2-hydroxy-4-(methylthio)butanoic acid","CHEBI:137228","ONFOSYPQQXJWGS-UHFFFAOYSA-N","C5H10O3S","[M+H]+","pos",FALSE,456.814402211476,"2_3"
149.028209317665,91.212443730411,149.022825136931,149.02933321622,80.3773135571748,99.0319451706648,"2-hydroxy-4-(methylthio)butanoic acid","CHEBI:137228","ONFOSYPQQXJWGS-UHFFFAOYSA-N","C5H10O3S","[M-H]-","neg",TRUE,460.153820051906,"2_3"
195.029377950029,91.8143543070308,195.0278548488,195.029870558389,90.0091432262078,93.0175802637321,"2-hydroxy-4-(methylthio)butanoic acid","CHEBI:137228","ONFOSYPQQXJWGS-UHFFFAOYSA-N","C5H10O3S","[M+CHO2]-","neg",FALSE,461.03606347678,"2_3"
183.099250778859,290.626042103745,183.098087130013,183.101655718026,287.017290678718,294.234868779199,"2-hydroxyoctanoic acid","CHEBI:86543","JKRDADVRIYVCCY-UHFFFAOYSA-N","C8H16O3","[M+Na]+","pos",FALSE,827.959501716914,"3_3"
159.10298258321,290.934813429417,159.102444481171,159.103304313174,286.754890322772,310.037254967684,"2-hydroxyoctanoic acid","CHEBI:86543","JKRDADVRIYVCCY-UHFFFAOYSA-N","C8H16O3","[M-H]-","neg",TRUE,834.567587158002,"3_3"
205.105618906171,290.934813429417,205.104947723812,205.106174413794,289.143808382571,292.129071590338,"2-hydroxyoctanoic acid","CHEBI:86543","JKRDADVRIYVCCY-UHFFFAOYSA-N","C8H16O3","[M+CHO2]-","neg",FALSE,834.567587158002,"3_3"
115.061647106096,65.2514897690988,115.061366017049,115.062040097954,62.8796906813175,68.8093312798906,"2-Methyl-4-pentenoic acid","CHEBI:89267","HVRZYSHVZOELOH-UHFFFAOYSA-N","C6H10O2","[M+H]+","pos",FALSE,417.634869234516,"2_4"
113.024632208473,64.1290933328615,113.024112679626,113.025182939581,62.322638355514,65.9361165423735,"2-Methyl-4-pentenoic acid","CHEBI:89267","HVRZYSHVZOELOH-UHFFFAOYSA-N","C6H10O2","[M-H]-","neg",FALSE,420.456714302463,"2_4"
143.107757571304,353.665319517453,143.106804994948,143.110230995299,351.870435681632,356.058874920705,"2-Methylheptanoic acid","CHEBI:179946","NKBWMBRPILTCRD-UHFFFAOYSA-N","C8H16O2","[M-H]-","neg",FALSE,1063.03897531363,"3_1"
145.12195663179,354.413964600425,145.119578534378,145.122898177679,352.010205327138,356.216186670328,"2-Methylheptanoic acid","CHEBI:179946","NKBWMBRPILTCRD-UHFFFAOYSA-N","C8H16O2","[M+H]+","pos",FALSE,1058.97603444376,"3_1"
101.02476370384,37.6267619095553,101.024378988086,101.025220564164,29.1906215010645,49.6718121410917,"2-oxobutanoic acid","CHEBI:30831","TYEYBOSBBBHJIV-UHFFFAOYSA-N","C4H6O3","[M-H]-","neg",FALSE,325.129125470983,"2_2"
103.038430633297,26.1419101868738,103.03757278643,103.039100072086,24.3469101868538,28.5173615166055,"2-oxobutanoic acid","CHEBI:30831","TYEYBOSBBBHJIV-UHFFFAOYSA-N","C4H6O3","[M+H]+","pos",FALSE,0,"2_2"
125.023004781889,26.1419101868738,125.022283806205,125.033377660401,21.9529101868538,29.7016535200565,"2-oxobutanoic acid","CHEBI:30831","TYEYBOSBBBHJIV-UHFFFAOYSA-N","C4H6O3","[M+Na]+","pos",FALSE,0,"2_2"
145.014469266327,30.9539347495844,145.013965540596,145.014923347571,26.7302055109462,40.0128025769753,"2-oxoglutaric acid","CHEBI:30915","KPGXRSRHYNQIFN-UHFFFAOYSA-N","C5H6O5","[M-H]-","neg",FALSE,247.742998111622,"2_6"
147.025932977301,26.6975897858018,147.002403210387,147.02690114335,25.5005897858018,30.8385736813599,"2-oxoglutaric acid","CHEBI:30915","KPGXRSRHYNQIFN-UHFFFAOYSA-N","C5H6O5","[M+H]+","pos",FALSE,0,"2_6"
169.015150252162,29.0639303379584,169.014288300628,169.01725113534,27.2886869496899,31.4296004227025,"2-oxoglutaric acid","CHEBI:30915","KPGXRSRHYNQIFN-UHFFFAOYSA-N","C5H6O5","[M+Na]+","pos",FALSE,208.233017785912,"2_6"
165.091052337643,318.91491759112,165.090113149322,165.092384822037,315.306295370031,323.728980547267,"2-phenylbutyric acid","CHEBI:86545","OFJWFSNDPCAWDK-UHFFFAOYSA-N","C10H12O2","[M+H]+","pos",FALSE,924.724286101323,"3_2"
163.076281309621,318.992764421723,163.075974688337,163.077057608346,316.604223895317,323.172866102872,"2-phenylbutyric acid","CHEBI:86545","OFJWFSNDPCAWDK-UHFFFAOYSA-N","C10H12O2","[M-H]-","neg",FALSE,931.486314228443,"3_2"
187.072549361796,319.515808612858,187.070703342503,187.074249538708,317.110158258713,321.31940572441,"2-phenylbutyric acid","CHEBI:86545","OFJWFSNDPCAWDK-UHFFFAOYSA-N","C10H12O2","[M+Na]+","pos",FALSE,926.930848313934,"3_2"
167.064282188609,29.6991413007045,167.062929967006,167.066766564196,26.6923636674657,32.1119458677462,"2-phenylethanol","CHEBI:49000","WRMNZCZEMHIOCP-UHFFFAOYSA-N","C8H10O","[M+CHO2]-","neg",FALSE,224.287472335801,"2_1"
